,SOFR30DAYAVG,SOFR,EFFR,AAA,DBAA,T10YIE,T5YIE,MORTGAGE30US,DGS30,DGS1,BAMLH0A0HYM2EY,SOFRVOL,RECPROUSM156N,SAHMREALTIME,ab_bond_spread,junk_bond_spread,int_spread
2004-10-15,,,0.020000000000000018,0.0,0.03000000000000025,0.020000000000000018,0.020000000000000018,0.0,-0.009999999999999787,0.03000000000000025,-0.009999999999999787,,0.02,0.0,0.7200000000000006,1.8600000000000003,2.7399999999999998
2004-10-18,,,-0.06000000000000005,0.0,0.009999999999999787,-0.010000000000000231,-0.020000000000000018,0.0,0.0,0.029999999999999805,0.03000000000000025,,0.02,0.0,0.7300000000000004,1.8900000000000006,2.71
2004-10-19,,,-0.010000000000000009,0.0,-0.03000000000000025,0.010000000000000231,0.010000000000000231,0.0,-0.009999999999999787,0.010000000000000231,0.0,,0.02,0.0,0.7000000000000002,1.8900000000000006,2.69
2004-10-20,,,0.020000000000000018,0.0,-0.03000000000000025,-0.020000000000000018,0.009999999999999787,0.0,-0.0600000000000005,-0.020000000000000018,0.009999999999999787,,0.02,0.0,0.6699999999999999,1.9000000000000004,2.6499999999999995
2004-10-21,,,0.020000000000000018,0.0,-0.009999999999999787,0.040000000000000036,0.10000000000000009,-0.04999999999999982,-0.009999999999999787,0.029999999999999805,-0.03000000000000025,,0.02,0.0,0.6600000000000001,1.87,2.61
2004-10-22,,,-0.040000000000000036,0.0,-0.009999999999999787,-0.03000000000000025,-0.009999999999999787,0.0,0.03000000000000025,0.0,-0.03000000000000025,,0.02,0.0,0.6500000000000004,1.8399999999999999,2.64
2004-10-25,,,0.040000000000000036,0.0,0.0,0.0,-0.010000000000000231,0.0,-0.009999999999999787,0.010000000000000231,-0.02999999999999936,,0.02,0.0,0.6500000000000004,1.8100000000000005,2.62
2004-10-26,,,-0.040000000000000036,0.0,0.0,0.020000000000000018,0.03000000000000025,0.0,0.009999999999999787,0.0,-0.03000000000000025,,0.02,0.0,0.6500000000000004,1.7800000000000002,2.63
2004-10-27,,,0.050000000000000044,0.0,0.07000000000000028,0.0,0.020000000000000018,0.0,0.08999999999999986,0.05999999999999961,-0.019999999999999574,,0.02,0.0,0.7200000000000006,1.7600000000000007,2.66
2004-10-28,,,0.020000000000000018,0.0,0.0,0.03000000000000025,0.020000000000000018,-0.05000000000000071,-0.04999999999999982,-0.009999999999999787,-0.05000000000000071,,0.02,0.0,0.7200000000000006,1.71,2.62
2004-10-29,,,0.0,0.0,-0.05000000000000071,0.009999999999999787,0.0,0.0,-0.040000000000000036,-0.010000000000000231,-0.05999999999999961,,0.02,0.0,0.6699999999999999,1.6500000000000004,2.5900000000000003
2004-10-31,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999999999986,,0.02,0.0,0.6699999999999999,1.7400000000000002,2.5900000000000003
2004-11-01,,,0.040000000000000036,0.04999999999999982,0.0600000000000005,0.020000000000000018,0.029999999999999805,0.0,0.04999999999999982,0.06000000000000005,-0.019999999999999574,,0.08,0.0,0.6800000000000006,1.6700000000000008,2.58
2004-11-02,,,-0.09000000000000008,0.0,-0.009999999999999787,0.050000000000000266,0.040000000000000036,0.0,-0.009999999999999787,-0.009999999999999787,-0.03000000000000025,,0.08,0.0,0.6700000000000008,1.6400000000000006,2.58
2004-11-03,,,-0.010000000000000009,0.0,-0.020000000000000462,-0.010000000000000231,0.009999999999999787,0.0,-0.009999999999999787,-0.010000000000000231,-0.0600000000000005,,0.08,0.0,0.6500000000000004,1.58,2.5800000000000005
2004-11-04,,,0.040000000000000036,0.0,-0.019999999999999574,-0.029999999999999805,-0.040000000000000036,0.0600000000000005,-0.010000000000000675,0.020000000000000018,-0.04999999999999982,,0.08,0.0,0.6300000000000008,1.5300000000000002,2.55
2004-11-05,,,-0.010000000000000009,0.0,0.08000000000000007,0.04999999999999982,0.07000000000000028,0.0,0.10000000000000053,0.10000000000000009,0.009999999999999787,,0.08,0.0,0.7100000000000009,1.54,2.5500000000000003
2004-11-08,,,0.040000000000000036,0.0,0.019999999999999574,0.0,-0.010000000000000231,0.0,-0.009999999999999787,0.03000000000000025,0.020000000000000462,,0.08,0.0,0.7300000000000004,1.5600000000000005,2.5100000000000002
2004-11-09,,,-0.010000000000000009,0.0,0.0,-0.020000000000000018,-0.020000000000000018,0.0,0.03999999999999915,-0.010000000000000231,0.009999999999999787,,0.08,0.0,0.7300000000000004,1.5700000000000003,2.5599999999999996
2004-11-10,,,0.1299999999999999,0.0,0.040000000000000036,0.020000000000000018,0.020000000000000018,0.0,0.03000000000000025,0.010000000000000231,0.020000000000000462,,0.08,0.0,0.7700000000000005,1.5900000000000007,2.5799999999999996
2004-11-11,,,0.0,0.0,0.0,0.0,0.0,0.05999999999999961,0.0,0.0,0.0,,0.08,0.0,0.7700000000000005,1.5900000000000007,2.5799999999999996
2004-11-12,,,0.10000000000000009,0.0,-0.07000000000000028,-0.009999999999999787,0.0,0.0,-0.08999999999999986,0.020000000000000018,-0.020000000000000462,,0.08,0.0,0.7000000000000002,1.5700000000000003,2.4699999999999998
2004-11-15,,,0.040000000000000036,0.0,-0.009999999999999787,0.03999999999999959,0.03000000000000025,0.0,0.020000000000000462,0.03999999999999959,-0.03000000000000025,,0.08,0.0,0.6900000000000004,1.54,2.4500000000000006
2004-11-16,,,-0.08000000000000007,0.0,0.0,0.0,0.020000000000000018,0.0,-0.020000000000000462,0.010000000000000231,0.0,,0.08,0.0,0.6900000000000004,1.54,2.42
2004-11-17,,,0.010000000000000009,0.0,-0.05999999999999961,-0.020000000000000018,-0.03000000000000025,0.0,-0.07000000000000028,-0.040000000000000036,-0.019999999999999574,,0.08,0.0,0.6300000000000008,1.5200000000000005,2.3899999999999997
2004-11-18,,,0.0,0.0,-0.020000000000000462,-0.029999999999999805,-0.009999999999999787,-0.019999999999999574,-0.02999999999999936,0.009999999999999787,-0.040000000000000036,,0.08,0.0,0.6100000000000003,1.4800000000000004,2.3500000000000005
2004-11-19,,,0.0,0.0,0.0600000000000005,0.04999999999999982,0.040000000000000036,0.0,0.0699999999999994,0.050000000000000266,-0.009999999999999787,,0.08,0.0,0.6700000000000008,1.4700000000000006,2.3699999999999997
2004-11-22,,,0.019999999999999796,0.0,-0.05000000000000071,0.03000000000000025,0.029999999999999805,0.0,-0.040000000000000036,0.040000000000000036,0.019999999999999574,,0.08,0.0,0.6200000000000001,1.4900000000000002,2.2899999999999996
2004-11-23,,,-0.009999999999999787,0.0,0.010000000000000675,-0.020000000000000018,-0.020000000000000018,0.0,0.0,0.0,-0.009999999999999787,,0.08,0.0,0.6300000000000008,1.4800000000000004,2.2899999999999996
2004-11-24,,,0.020000000000000018,0.0,0.0,0.020000000000000018,0.03000000000000025,-0.020000000000000462,0.0,0.0,0.0,,0.08,0.0,0.6300000000000008,1.4800000000000004,2.2899999999999996
2004-11-25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05999999999999961,,0.08,0.0,0.6300000000000008,1.54,2.2899999999999996
2004-11-26,,,-0.010000000000000231,0.0,0.04999999999999982,0.020000000000000018,0.020000000000000018,0.0,0.05000000000000071,0.009999999999999787,-0.0699999999999994,,0.08,0.0,0.6800000000000006,1.4700000000000006,2.3300000000000005
2004-11-29,,,0.020000000000000018,0.0,0.0699999999999994,0.020000000000000018,0.040000000000000036,0.0,0.08999999999999986,0.050000000000000266,0.04999999999999982,,0.08,0.0,0.75,1.5200000000000005,2.37
2004-11-30,,,-0.009999999999999787,0.0,0.040000000000000036,0.009999999999999787,0.019999999999999574,0.0,0.040000000000000036,-0.03000000000000025,0.08999999999999986,,0.08,0.0,0.79,1.6100000000000003,2.4400000000000004
2004-12-01,,,0.020000000000000018,-0.04999999999999982,0.020000000000000462,-0.020000000000000018,-0.029999999999999805,0.0,0.009999999999999787,-0.029999999999999805,-0.009999999999999787,,0.06,0.0,0.8600000000000003,1.6500000000000004,2.48
2004-12-02,,,-0.040000000000000036,0.0,0.009999999999999787,-0.020000000000000018,-0.009999999999999787,0.08999999999999986,0.03000000000000025,0.020000000000000018,0.0,,0.06,0.0,0.8700000000000001,1.6500000000000004,2.49
2004-12-03,,,-0.020000000000000018,0.0,-0.10999999999999943,-0.029999999999999805,-0.040000000000000036,0.0,-0.1200000000000001,-0.040000000000000036,-0.040000000000000036,,0.06,0.0,0.7600000000000007,1.6100000000000003,2.41
2004-12-06,,,0.06000000000000005,0.0,-0.03000000000000025,0.0,-0.020000000000000018,0.0,-0.03000000000000025,0.020000000000000018,-0.03000000000000025,,0.06,0.0,0.7300000000000004,1.58,2.36
2004-12-07,,,-0.050000000000000044,0.0,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,0.0,-0.03000000000000025,,0.06,0.0,0.7200000000000006,1.5499999999999998,2.35
2004-12-08,,,0.019999999999999796,0.0,-0.11000000000000032,-0.020000000000000018,0.0,0.0,-0.11000000000000032,-0.010000000000000231,-0.03999999999999915,,0.06,0.0,0.6100000000000003,1.5100000000000007,2.25
2004-12-09,,,0.040000000000000036,0.0,0.04999999999999982,0.029999999999999805,-0.020000000000000018,-0.09999999999999964,0.040000000000000036,0.0,-0.020000000000000462,,0.06,0.0,0.6600000000000001,1.4900000000000002,2.29
2004-12-10,,,0.040000000000000036,0.0,-0.019999999999999574,-0.04999999999999982,-0.050000000000000266,0.0,-0.009999999999999787,0.020000000000000018,-0.009999999999999787,,0.06,0.0,0.6400000000000006,1.4800000000000004,2.2600000000000002
2004-12-13,,,0.0900000000000003,0.0,-0.010000000000000675,0.009999999999999787,0.03000000000000025,0.0,-0.020000000000000462,0.050000000000000266,-0.020000000000000462,,0.06,0.0,0.6299999999999999,1.46,2.1899999999999995
2004-12-14,,,0.06000000000000005,0.0,-0.019999999999999574,0.010000000000000231,0.020000000000000018,0.0,-0.019999999999999574,-0.010000000000000231,-0.009999999999999787,,0.06,0.0,0.6100000000000003,1.4500000000000002,2.18
2004-12-15,,,0.06999999999999984,0.0,-0.08000000000000007,0.0,0.009999999999999787,0.0,-0.07000000000000028,-0.009999999999999787,-0.05999999999999961,,0.06,0.0,0.5300000000000002,1.3900000000000006,2.1199999999999997
2004-12-16,,,-0.050000000000000266,0.0,0.11000000000000032,0.029999999999999805,0.03000000000000025,-0.03000000000000025,0.1200000000000001,0.020000000000000018,0.009999999999999787,,0.06,0.0,0.6400000000000006,1.4000000000000004,2.2199999999999998
2004-12-17,,,-0.029999999999999805,0.0,0.019999999999999574,0.020000000000000018,0.009999999999999787,0.0,0.009999999999999787,0.009999999999999787,0.019999999999999574,,0.06,0.0,0.6600000000000001,1.42,2.2199999999999998
2004-12-20,,,0.029999999999999805,0.0,-0.019999999999999574,0.020000000000000018,0.010000000000000231,0.0,-0.009999999999999787,0.050000000000000266,0.0,,0.06,0.0,0.6400000000000006,1.42,2.1599999999999997
2004-12-21,,,-0.019999999999999574,0.0,-0.020000000000000462,0.0,0.009999999999999787,0.0,-0.04999999999999982,0.0,-0.009999999999999787,,0.06,0.0,0.6200000000000001,1.4100000000000001,2.11
2004-12-22,,,0.009999999999999787,0.0,0.03000000000000025,-0.009999999999999787,-0.029999999999999805,0.07000000000000028,0.03000000000000025,-0.010000000000000231,-0.009999999999999787,,0.06,0.0,0.6500000000000004,1.4000000000000004,2.1500000000000004
2004-12-23,,,0.08999999999999986,0.0,0.019999999999999574,0.029999999999999805,0.020000000000000018,0.0,0.040000000000000036,-0.009999999999999787,0.009999999999999787,,0.06,0.0,0.6699999999999999,1.4100000000000001,2.2
2004-12-24,,,-0.06999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.06,0.0,0.6699999999999999,1.4100000000000001,2.2
2004-12-27,,,-0.029999999999999805,0.0,0.0600000000000005,0.020000000000000018,0.009999999999999787,0.0,0.0699999999999994,0.07999999999999963,0.009999999999999787,,0.06,0.0,0.7300000000000004,1.42,2.19
2004-12-28,,,0.0,0.0,0.009999999999999787,-0.009999999999999787,0.0,0.0,-0.019999999999999574,-0.009999999999999787,0.0,,0.06,0.0,0.7400000000000002,1.42,2.18
2004-12-29,,,-0.010000000000000231,0.0,0.009999999999999787,-0.020000000000000018,-0.009999999999999787,0.05999999999999961,0.019999999999999574,0.0,0.0,,0.06,0.0,0.75,1.42,2.1999999999999997
2004-12-30,,,0.010000000000000231,0.0,-0.05999999999999961,-0.03000000000000025,-0.03000000000000025,0.0,-0.02999999999999936,-0.010000000000000231,-0.009999999999999787,,0.06,0.0,0.6900000000000004,1.4100000000000001,2.1800000000000006
2004-12-31,,,-0.27000000000000024,0.0,-0.0600000000000005,-0.009999999999999787,-0.029999999999999805,0.0,-0.08000000000000007,-0.009999999999999787,0.10000000000000053,,0.06,0.0,0.6299999999999999,1.5100000000000007,2.1100000000000003
2005-01-01,,,0.0,-0.10999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.02,-0.1,0.7399999999999993,1.62,2.1100000000000003
2005-01-03,,,0.3400000000000001,0.0,-0.009999999999999787,-0.03000000000000025,-0.020000000000000018,0.0,-0.010000000000000675,0.040000000000000036,-0.040000000000000036,,0.02,-0.1,0.7299999999999995,1.58,2.0599999999999996
2005-01-04,,,-0.06000000000000005,0.0,0.04999999999999982,-0.020000000000000018,0.0,0.0,0.0600000000000005,0.029999999999999805,-0.010000000000000675,,0.02,-0.1,0.7799999999999994,1.5699999999999994,2.0900000000000003
2005-01-05,,,0.0,0.0,-0.019999999999999574,-0.009999999999999787,-0.020000000000000018,0.0,-0.03000000000000025,0.010000000000000231,0.07000000000000028,,0.02,-0.1,0.7599999999999998,1.6399999999999997,2.05
2005-01-06,,,0.0,0.0,0.009999999999999787,0.029999999999999805,-0.010000000000000231,-0.040000000000000036,0.009999999999999787,-0.010000000000000231,0.03000000000000025,,0.02,-0.1,0.7699999999999996,1.67,2.07
2005-01-07,,,-0.009999999999999787,0.0,-0.009999999999999787,-0.03999999999999959,-0.020000000000000018,0.0,-0.009999999999999787,0.0,0.009999999999999787,,0.02,-0.1,0.7599999999999998,1.6799999999999997,2.06
2005-01-10,,,0.019999999999999574,0.0,-0.009999999999999787,0.029999999999999805,0.050000000000000266,0.0,-0.019999999999999574,0.040000000000000036,0.03000000000000025,,0.02,-0.1,0.75,1.71,2.0000000000000004
2005-01-11,,,-0.019999999999999574,0.0,-0.040000000000000036,-0.020000000000000018,-0.020000000000000018,0.0,-0.020000000000000462,0.0,0.05999999999999961,,0.02,-0.1,0.71,1.7699999999999996,1.98
2005-01-12,,,0.009999999999999787,0.0,-0.010000000000000675,0.020000000000000018,0.0,0.0,-0.040000000000000036,-0.020000000000000018,0.0,,0.02,-0.1,0.6999999999999993,1.7699999999999996,1.96
2005-01-13,,,0.040000000000000036,0.0,-0.05999999999999961,-0.020000000000000018,0.0,-0.02999999999999936,-0.03000000000000025,0.0,0.0,,0.02,-0.1,0.6399999999999997,1.7699999999999996,1.9299999999999997
2005-01-14,,,0.0,0.0,0.019999999999999574,0.009999999999999787,-0.020000000000000018,0.0,0.010000000000000675,0.03000000000000025,0.020000000000000462,,0.02,-0.1,0.6599999999999993,1.79,1.9100000000000001
2005-01-17,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020000000000000462,,0.02,-0.1,0.6599999999999993,1.7699999999999996,1.9100000000000001
2005-01-18,,,0.020000000000000018,0.0,-0.03999999999999915,-0.009999999999999787,-0.010000000000000231,0.0,-0.0600000000000005,0.029999999999999805,0.03000000000000025,,0.02,-0.1,0.6200000000000001,1.7999999999999998,1.8199999999999998
2005-01-19,,,-0.1200000000000001,0.0,-0.020000000000000462,0.0,-0.009999999999999787,0.0,-0.019999999999999574,-0.020000000000000018,-0.009999999999999787,,0.02,-0.1,0.5999999999999996,1.79,1.8200000000000003
2005-01-20,,,0.06000000000000005,0.0,0.009999999999999787,-0.029999999999999805,-0.040000000000000036,-0.07000000000000028,0.009999999999999787,-0.029999999999999805,0.04999999999999982,,0.02,-0.1,0.6099999999999994,1.8399999999999999,1.8599999999999999
2005-01-21,,,0.009999999999999787,0.0,-0.019999999999999574,0.0,-0.010000000000000231,0.0,-0.009999999999999787,-0.020000000000000018,0.009999999999999787,,0.02,-0.1,0.5899999999999999,1.8499999999999996,1.87
2005-01-24,,,0.0,0.0,-0.040000000000000036,-0.010000000000000231,0.010000000000000231,0.0,-0.07000000000000028,0.029999999999999805,-0.009999999999999787,,0.02,-0.1,0.5499999999999998,1.8399999999999999,1.77
2005-01-25,,,0.03000000000000025,0.0,0.07000000000000028,0.0,0.029999999999999805,0.0,0.08000000000000007,0.020000000000000018,-0.020000000000000462,,0.02,-0.1,0.6200000000000001,1.8199999999999994,1.83
2005-01-26,,,0.040000000000000036,0.0,-0.010000000000000675,0.03000000000000025,0.03000000000000025,0.0,-0.009999999999999787,0.020000000000000018,-0.009999999999999787,,0.02,-0.1,0.6099999999999994,1.8099999999999996,1.8000000000000003
2005-01-27,,,0.06000000000000005,0.0,0.0,0.009999999999999787,0.009999999999999787,-0.009999999999999787,0.009999999999999787,0.010000000000000231,-0.03000000000000025,,0.02,-0.1,0.6099999999999994,1.7799999999999994,1.7999999999999998
2005-01-28,,,0.08999999999999986,0.0,-0.05999999999999961,0.009999999999999787,-0.009999999999999787,0.0,-0.07000000000000028,-0.020000000000000018,-0.009999999999999787,,0.02,-0.1,0.5499999999999998,1.7699999999999996,1.7499999999999996
2005-01-31,,,0.020000000000000018,0.0,-0.020000000000000462,-0.019999999999999574,0.0,0.0,-0.019999999999999574,0.06999999999999984,0.040000000000000036,,0.02,-0.1,0.5299999999999994,1.8099999999999996,1.6600000000000001
2005-02-01,,,-0.10000000000000009,-0.16000000000000014,0.0,-0.010000000000000231,-0.020000000000000018,0.0,0.009999999999999787,-0.009999999999999787,-0.03000000000000025,,0.0,0.0,0.6899999999999995,1.9399999999999995,1.6799999999999997
2005-02-02,,,-0.10999999999999988,0.0,-0.009999999999999787,-0.029999999999999805,-0.010000000000000231,0.0,-0.019999999999999574,0.0,-0.04999999999999982,,0.0,0.0,0.6799999999999997,1.8899999999999997,1.6600000000000001
2005-02-03,,,0.20000000000000018,0.0,0.0,0.0,0.010000000000000231,-0.03000000000000025,-0.03000000000000025,0.009999999999999787,-0.03000000000000025,,0.0,0.0,0.6799999999999997,1.8599999999999994,1.62
2005-02-04,,,0.019999999999999574,0.0,-0.09999999999999964,-0.010000000000000231,0.009999999999999787,0.0,-0.09999999999999964,-0.029999999999999805,-0.040000000000000036,,0.0,0.0,0.5800000000000001,1.8199999999999994,1.5500000000000003
2005-02-07,,,-0.009999999999999787,0.0,-0.0600000000000005,0.010000000000000231,-0.009999999999999787,0.0,-0.05000000000000071,0.029999999999999805,-0.019999999999999574,,0.0,0.0,0.5199999999999996,1.7999999999999998,1.4699999999999998
2005-02-08,,,-0.020000000000000018,0.0,-0.040000000000000036,0.029999999999999805,0.04999999999999982,0.0,-0.040000000000000036,0.010000000000000231,-0.040000000000000036,,0.0,0.0,0.47999999999999954,1.7599999999999998,1.4199999999999995
2005-02-09,,,0.020000000000000018,0.0,-0.040000000000000036,0.029999999999999805,0.020000000000000018,0.0,0.010000000000000675,-0.040000000000000036,0.009999999999999787,,0.0,0.0,0.4399999999999995,1.7699999999999996,1.4700000000000002
2005-02-10,,,0.009999999999999787,0.0,0.10000000000000053,-0.009999999999999787,0.03000000000000025,-0.05999999999999961,0.09999999999999964,0.029999999999999805,0.010000000000000675,,0.0,0.0,0.54,1.7800000000000002,1.54
2005-02-11,,,-0.009999999999999787,0.0,0.009999999999999787,0.029999999999999805,0.040000000000000036,0.0,0.019999999999999574,0.040000000000000036,0.009999999999999787,,0.0,0.0,0.5499999999999998,1.79,1.5199999999999996
2005-02-14,,,0.009999999999999787,0.0,-0.040000000000000036,0.010000000000000231,0.020000000000000018,0.0,-0.0699999999999994,0.029999999999999805,-0.040000000000000036,,0.0,0.0,0.5099999999999998,1.75,1.4200000000000004
2005-02-15,,,0.020000000000000018,0.0,0.03000000000000025,-0.04999999999999982,-0.07000000000000028,0.0,0.03000000000000025,0.0,-0.03000000000000025,,0.0,0.0,0.54,1.7199999999999998,1.4500000000000006
2005-02-16,,,-0.04999999999999982,0.0,0.040000000000000036,0.019999999999999574,0.03000000000000025,0.0,0.04999999999999982,0.020000000000000018,-0.009999999999999787,,0.0,0.0,0.5800000000000001,1.71,1.4800000000000004
2005-02-17,,,0.020000000000000018,0.0,0.04999999999999982,0.03000000000000025,0.020000000000000018,0.04999999999999982,0.04999999999999982,-0.020000000000000018,0.009999999999999787,,0.0,0.0,0.6299999999999999,1.7199999999999998,1.5500000000000003
2005-02-18,,,0.009999999999999787,0.0,0.05999999999999961,0.06000000000000005,0.07999999999999963,0.0,0.07000000000000028,0.06000000000000005,0.009999999999999787,,0.0,0.0,0.6899999999999995,1.7299999999999995,1.5600000000000005
2005-02-21,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.6899999999999995,1.7299999999999995,1.5600000000000005
2005-02-22,,,0.06000000000000005,0.0,0.040000000000000036,0.020000000000000018,0.03000000000000025,0.0,0.05999999999999961,0.03000000000000025,0.020000000000000462,,0.0,0.0,0.7299999999999995,1.75,1.5899999999999999
2005-02-23,,,-0.040000000000000036,0.0,-0.019999999999999574,0.009999999999999787,0.0,0.0,-0.019999999999999574,0.0,-0.009999999999999787,,0.0,0.0,0.71,1.7400000000000002,1.5700000000000003
2005-02-24,,,0.020000000000000018,0.0,0.0,0.010000000000000231,0.0,0.07000000000000028,-0.020000000000000462,0.009999999999999787,-0.020000000000000462,,0.0,0.0,0.71,1.7199999999999998,1.54
2005-02-25,,,-0.009999999999999787,0.0,-0.020000000000000462,-0.010000000000000231,-0.010000000000000231,0.0,-0.05999999999999961,0.020000000000000018,-0.019999999999999574,,0.0,0.0,0.6899999999999995,1.7000000000000002,1.4600000000000004
2005-02-28,,,-0.020000000000000018,0.0,0.0600000000000005,0.03000000000000025,0.020000000000000018,0.0,0.09999999999999964,0.050000000000000266,0.08000000000000007,,0.0,0.0,0.75,1.7800000000000002,1.5099999999999998
2005-03-01,,,-0.1299999999999999,0.20000000000000018,0.009999999999999787,0.029999999999999805,0.03000000000000025,0.0,-0.019999999999999574,0.0,0.009999999999999787,,0.16,-0.07,0.5599999999999996,1.5899999999999999,1.4900000000000002
2005-03-02,,,0.08999999999999986,0.0,0.020000000000000462,0.0,0.009999999999999787,0.0,0.019999999999999574,-0.010000000000000231,0.019999999999999574,,0.16,-0.07,0.5800000000000001,1.6099999999999994,1.52
2005-03-03,,,0.029999999999999805,0.0,0.0,0.010000000000000231,0.010000000000000231,0.09999999999999964,0.0,0.0,0.0,,0.16,-0.07,0.5800000000000001,1.6099999999999994,1.52
2005-03-04,,,-0.009999999999999787,0.0,-0.09000000000000075,-0.03000000000000025,-0.020000000000000018,0.0,-0.04999999999999982,0.010000000000000231,-0.02999999999999936,,0.16,-0.07,0.4899999999999993,1.58,1.46
2005-03-07,,,0.009999999999999787,0.0,-0.02999999999999936,0.010000000000000231,0.009999999999999787,0.0,-0.03000000000000025,0.020000000000000018,-0.040000000000000036,,0.16,-0.07,0.45999999999999996,1.54,1.4099999999999997
2005-03-08,,,-0.019999999999999574,0.0,0.05999999999999961,0.029999999999999805,0.03000000000000025,0.0,0.040000000000000036,0.009999999999999787,0.009999999999999787,,0.16,-0.07,0.5199999999999996,1.5499999999999998,1.44
2005-03-09,,,0.009999999999999787,0.0,0.1299999999999999,0.040000000000000036,0.040000000000000036,0.0,0.16999999999999993,0.010000000000000231,0.05999999999999961,,0.16,-0.07,0.6499999999999995,1.6099999999999994,1.5999999999999996
2005-03-10,,,0.020000000000000018,0.0,-0.05999999999999961,-0.029999999999999805,-0.050000000000000266,0.05999999999999961,-0.09999999999999964,0.009999999999999787,0.03000000000000025,,0.16,-0.07,0.5899999999999999,1.6399999999999997,1.4900000000000002
2005-03-11,,,-0.010000000000000231,0.0,0.04999999999999982,0.020000000000000018,0.0,0.0,0.05999999999999961,0.029999999999999805,0.03000000000000025,,0.16,-0.07,0.6399999999999997,1.67,1.52
2005-03-14,,,0.08000000000000007,0.0,-0.020000000000000462,-0.040000000000000036,-0.020000000000000018,0.0,-0.03000000000000025,0.040000000000000036,0.02999999999999936,,0.16,-0.07,0.6199999999999992,1.6999999999999993,1.4499999999999997
2005-03-15,,,0.020000000000000018,0.0,0.03000000000000025,0.020000000000000018,0.020000000000000018,0.0,0.03000000000000025,0.0,0.010000000000000675,,0.16,-0.07,0.6499999999999995,1.71,1.48
2005-03-16,,,-0.040000000000000036,0.0,0.0,0.009999999999999787,0.010000000000000231,0.0,-0.019999999999999574,-0.020000000000000018,0.09999999999999964,,0.16,-0.07,0.6499999999999995,1.8099999999999996,1.4800000000000004
2005-03-17,,,0.11000000000000032,0.0,-0.009999999999999787,0.010000000000000231,0.020000000000000018,0.10000000000000053,-0.03000000000000025,-0.009999999999999787,0.05999999999999961,,0.16,-0.07,0.6399999999999997,1.8699999999999992,1.46
2005-03-18,,,0.020000000000000018,0.0,0.05999999999999961,0.0,0.009999999999999787,0.0,0.04999999999999982,0.029999999999999805,0.020000000000000462,,0.16,-0.07,0.6999999999999993,1.8899999999999997,1.48
2005-03-21,,,0.009999999999999787,0.0,0.03000000000000025,-0.010000000000000231,-0.020000000000000018,0.0,0.04999999999999982,0.010000000000000231,0.11000000000000032,,0.16,-0.07,0.7299999999999995,2.0,1.5199999999999996
2005-03-22,,,0.010000000000000231,0.0,0.0600000000000005,0.029999999999999805,0.040000000000000036,0.0,0.03000000000000025,0.06999999999999984,0.08000000000000007,,0.16,-0.07,0.79,2.08,1.48
2005-03-23,,,0.009999999999999787,0.0,-0.010000000000000675,-0.06999999999999984,-0.08000000000000007,0.0,-0.019999999999999574,-0.020000000000000018,0.1299999999999999,,0.16,-0.07,0.7799999999999994,2.21,1.4800000000000004
2005-03-24,,,0.020000000000000018,0.0,0.0,0.010000000000000231,-0.009999999999999787,0.05999999999999961,-0.020000000000000462,0.03000000000000025,-0.020000000000000462,,0.16,-0.07,0.7799999999999994,2.1899999999999995,1.4299999999999997
2005-03-25,,,0.04999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.16,-0.07,0.7799999999999994,2.1899999999999995,1.4299999999999997
2005-03-28,,,-0.009999999999999787,0.0,0.040000000000000036,0.0,0.0,0.0,0.040000000000000036,0.020000000000000018,0.040000000000000036,,0.16,-0.07,0.8199999999999994,2.2299999999999995,1.4499999999999997
2005-03-29,,,-0.06999999999999984,0.0,-0.019999999999999574,-0.010000000000000231,0.0,0.0,-0.03000000000000025,-0.020000000000000018,0.0600000000000005,,0.16,-0.07,0.7999999999999998,2.29,1.4399999999999995
2005-03-30,,,0.020000000000000018,0.0,-0.03000000000000025,-0.020000000000000018,-0.010000000000000231,0.0,-0.08000000000000007,-0.020000000000000018,0.0699999999999994,,0.16,-0.07,0.7699999999999996,2.3599999999999994,1.3799999999999994
2005-03-31,,,0.21999999999999975,0.0,-0.03000000000000025,0.040000000000000036,0.03000000000000025,0.03000000000000025,-0.009999999999999787,-0.040000000000000036,0.08000000000000007,,0.16,-0.07,0.7399999999999993,2.4399999999999995,1.4099999999999997
2005-04-01,,,-0.1299999999999999,-0.07000000000000028,-0.02999999999999936,-0.020000000000000018,-0.020000000000000018,0.0,-0.040000000000000036,-0.010000000000000231,-0.019999999999999574,,0.0,0.0,0.7800000000000002,2.49,1.38
2005-04-04,,,-0.050000000000000266,0.0,0.009999999999999787,-0.009999999999999787,0.0,0.0,0.010000000000000675,0.0,0.02999999999999936,,0.0,0.0,0.79,2.5199999999999996,1.3900000000000006
